Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/EpSuccess,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Loss/Loss_ewc,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
1147.0482987663095,1639.8624572576548,500.0,0.0,1,20000,37,0.006482425145804882,0.00029949999999999996,88.6204526157394,29046.788303643865,-0.0010693723988415224,0.0,48.72334384918213,52.12670660018921,100.85005187988281,2.227783255648319e-07,8.78906234902388e-07
1259.6826200854916,1011.7387500000001,500.0,0.0,2,40000,37,0.008284313604235649,0.00029899999999999995,36.23403470370654,45151.30870940177,-0.008199985422204136,0.0,49.512887477874756,50.725191593170166,100.23808002471924,3.185272134942352e-08,-1.708984314063855e-07
1541.4215331228213,2214.83,500.0,0.03250000000000001,3,60000,37,0.010531434789299965,0.00029849999999999994,42.093109463298994,92197.66095273942,-0.00981552414083013,0.0,48.39358067512512,51.08310675621033,99.47668814659119,-1.6498565003075782e-07,4.443359557626536e-06
1807.7376862395927,2637.31,500.0,0.0475,4,80000,37,0.01205308549106121,0.0002979999999999999,62.62584499703017,76957.85755511305,-0.00863504412945446,0.0,49.736968994140625,52.06267237663269,101.79964208602905,-2.8467178836422136e-08,-5.3710937208961695e-06
2118.2949477688003,1572.6712499999999,500.0,0.19,5,100000,37,0.012634743005037308,0.0002974999999999999,114.81017288545306,22921.459310755767,-0.007888495598606621,0.0,49.50888133049011,52.838807106018066,102.3476893901825,1.4877318932349226e-08,5.126952942191565e-07
2592.7324541374765,1727.825,500.0,0.43875000000000003,6,120000,37,0.009489741176366806,0.0002969999999999999,171.415724910548,39416.25140577441,-0.007340697284984757,0.0,50.29309344291687,53.02957272529602,103.32266736030579,-1.4495849143258965e-07,-1.7822266045186552e-06
2627.8044635805245,0.0,500.0,0.49000000000000005,7,140000,37,0.008682976476848125,0.0002964999999999999,138.60953740379412,1511.4521183204633,-0.00802815965648286,0.0,49.12588357925415,52.084182262420654,101.2100670337677,1.2302399099439754e-08,1.1718750556610757e-06
2688.4144276316365,8.6,500.0,0.50125,8,160000,37,0.011611288413405418,0.0002959999999999999,140.07347345875084,791.0759002761966,-0.00955587570308544,0.0,50.02833890914917,52.31727933883667,102.34561920166016,9.059905714536853e-09,-9.155273517080786e-08
2710.2487711619665,0.0,500.0,0.47125000000000006,9,180000,37,0.011735808104276657,0.00029549999999999986,149.7304249595416,698.5148103788267,-0.01005407699351065,0.0,50.030160665512085,52.0348162651062,102.06497812271118,-3.4713746543957313e-08,0.0
2645.1340583182005,42.825,500.0,0.45,10,200000,37,0.012425072491168976,0.00029499999999999985,166.1343954555853,434.27249252362816,-0.0105429989044392,0.0,49.84152293205261,52.0030403137207,101.84456396102905,-6.532669072356612e-09,-1.190185571431357e-06
2834.094242316746,0.0,500.0,0.535,11,220000,37,0.011128470301628113,0.00029449999999999984,238.39364337418817,192.21925352126368,-0.009894454305767646,0.0,50.12241315841675,51.862204790115356,101.98461890220642,2.0122527644161892e-08,-8.239746307481255e-08
2951.6114889108253,0.0,500.0,0.67125,12,240000,37,0.013058057986199856,0.00029399999999999983,239.66058478039602,177.45753776939634,-0.010628635726000831,0.0,50.25332951545715,51.53392934799194,101.78725981712341,4.415512222522011e-08,-1.9226074243761104e-07
3210.4089321134934,0.0,500.0,0.7474999999999999,13,260000,37,0.012424908578395844,0.00029349999999999987,294.47927511208786,127.60690828980009,-0.01069684534288371,0.0,50.01570272445679,51.38224768638611,101.39795136451721,-6.179809730610941e-08,-6.713867151120212e-08
3249.826386429103,0.0,500.0,0.7875,14,280000,37,0.014608456753194332,0.00029299999999999986,254.71154688874753,119.68067052287971,-0.012154468898500196,0.0,49.89572215080261,51.54776668548584,101.44349002838135,2.3412704663883233e-08,-2.5482177079538815e-07
2986.8891826180898,0.0,500.0,0.70375,15,300000,37,0.01440464612096548,0.00029249999999999985,221.4104829064697,99.09087271690781,-0.01337879719871276,0.0,50.466527700424194,51.89247250556946,102.35900139808655,3.1471252270875993e-09,2.5787352342376835e-07
3428.649954159703,1283.0,500.0,0.8174999999999999,16,320000,37,0.015267104841768742,0.00029199999999999983,279.05275716173065,3725.3506544106735,-0.012678265027867034,0.0,49.9911630153656,53.51913523674011,103.51029920578003,-1.3494491746257609e-08,3.0029295885469764e-06
3705.912346710669,1232.0274999999997,500.0,0.845,17,340000,37,0.014147787354886532,0.0002914999999999998,427.5233295688707,8609.955969372806,-0.010135828261989442,0.0,50.61757779121399,52.88127088546753,103.49884986877441,-3.671646098268866e-09,-2.83203121398401e-06
3335.566613544721,3574.6925,500.0,0.75125,18,360000,37,0.01480001863092184,0.0002909999999999998,434.1404528425576,43443.14824383947,-0.012405162319167355,0.0,49.00931978225708,52.21397876739502,101.22329998016357,1.201629640235069e-08,-5.859375278305379e-07
3641.3938047197944,1873.5049999999999,500.0,0.83125,19,380000,37,0.016250407323241234,0.0002904999999999998,245.5581661562322,14946.983071744467,-0.01331630475480068,0.0,50.06676959991455,54.77159142494202,104.83836221694946,-4.911422823994371e-09,-4.882812376649781e-08
3662.18671355377,3315.7,500.0,0.8574999999999999,20,400000,37,0.01567990332841873,0.0002899999999999998,379.21852090603517,29706.801013207045,-0.010874260854184777,0.0,58.56960105895996,67.41763353347778,125.98723649978638,-6.675719976811934e-10,-6.83593725625542e-07
3655.886248383288,2138.13375,500.0,0.8550000000000001,21,420000,37,0.015407211147248745,0.0002894999999999998,236.71743015394384,44683.31524476905,-0.012637638712052392,0.0,69.07989263534546,68.14145493507385,137.22134852409363,-2.2888184680880386e-09,-6.225585821084678e-06
3860.862372961326,612.45375,500.0,0.89375,22,440000,37,0.016809411346912384,0.0002889999999999998,172.2722037252537,1629.6618304887118,-0.012997995303576563,0.0,62.345016956329346,71.17180585861206,133.51682424545288,1.907348723406699e-09,2.5634764710957825e-07
3649.831435012401,974.7375,500.0,0.8150000000000002,23,460000,37,0.01577230729162693,0.0002884999999999998,201.10373862421108,1573.6477387697316,-0.014401301711000932,0.0,63.672125816345215,68.53981304168701,132.21193981170654,2.7656554824062596e-09,1.8188476360592176e-06
3589.5165203668703,3904.59875,500.0,0.7737499999999999,24,480000,37,0.01756364293396473,0.0002879999999999998,473.8133090578947,76470.41425406428,-0.012408745524108148,0.0,61.9735381603241,69.6625006198883,131.6360399723053,9.918212917625624e-09,2.978515567519935e-06
3965.518250210557,1438.4424999999999,500.0,0.8950000000000001,25,500000,37,0.015850599855184555,0.0002874999999999998,174.7418309648094,33663.14168049554,-0.011256309434257344,0.0,64.64874911308289,67.35963129997253,132.0083818435669,1.277923544762416e-08,6.958007929824817e-07
4013.6774240961154,1315.14625,500.0,0.8425,26,520000,37,0.016593962907791138,0.00028699999999999977,153.74470642323053,23341.1207475556,-0.015215237365876192,0.0,66.04590940475464,64.5901448726654,130.63605546951294,-1.1920929132713809e-08,9.765625463842298e-07
3620.162859262967,582.8625,500.0,0.73,27,540000,37,0.015415471978485584,0.00028649999999999975,151.88633433336133,1032.6358821767774,-0.014850488030572446,0.0,68.40444135665894,73.17101073265076,141.575453042984,-4.81605511026828e-09,4.882812731921149e-07
3792.638724844139,904.8037499999998,500.0,0.78625,28,560000,37,0.01701301336288452,0.00028599999999999974,175.85035592172957,7503.349094207398,-0.014005191417007432,0.0,68.89469170570374,67.59984302520752,136.49453616142273,5.102157807357344e-09,-2.1118164568179054e-06
4275.35099623714,1387.7712499999998,500.0,0.9349999999999999,29,580000,33,0.020204855129122734,0.00028549999999999973,140.6053054736445,19475.606400592387,-0.013502797839529427,0.0,63.9661979675293,62.94175314903259,126.90795302391052,-2.9754637864698452e-08,-1.708984314063855e-07
4040.183537038794,4307.945,500.0,0.8474999999999999,30,600000,35,0.020715245977044106,0.0002849999999999997,275.4854398303465,105878.80106113979,-0.0110876236807186,0.0,63.74545955657959,64.20752477645874,127.95298600196838,-3.433227480087453e-09,-3.0761718790017767e-06
4045.3847294645902,1032.885,500.0,0.8,31,620000,31,0.02043943852186203,0.0002844999999999997,140.04165098223135,2520.978749575276,-0.014667882745118785,0.0,61.21619248390198,60.8234384059906,122.03963279724121,1.4781951662712345e-08,-7.324219097881723e-08
3928.7183164554617,2368.9587500000002,500.0,0.76625,32,640000,31,0.020755842328071594,0.0002839999999999997,275.32433075183917,47539.32286906662,-0.011652465043977244,0.0,65.87137484550476,52.711631298065186,118.58300805091858,6.38961772381208e-09,-1.6113281162688509e-06
3953.9333844272696,2550.3987500000003,500.0,0.8349999999999997,33,660000,37,0.01861303299665451,0.0002834999999999997,141.03065600888056,19607.812316285814,-0.015446626037353528,0.0,64.4286458492279,66.7872428894043,131.21589064598083,3.814697446813398e-09,1.9531249506599124e-07
3928.59902470839,2228.1375,500.0,0.805,34,680000,37,0.019382329657673836,0.0002829999999999997,164.94838675286587,6017.907675603852,-0.014296017656083154,0.0,61.10935187339783,72.93998289108276,134.04933667182922,1.239776614703203e-09,1.5869140668200998e-07
